match_url,teamName,tableType,player,kd,plus_minus,adr,kast,rating
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table ctstats hidden,Joakim 'jkaem' Myrbostadjkaem,24-13,+11,124.3,95.0%,1.78
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table ctstats hidden,Nemanja 'nexa' Isakovićnexa,21-14,+7,118.8,75.0%,1.49
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table ctstats hidden,Luca 'pr1metapz' Voigtpr1metapz,10-11,-1,52.2,70.0%,0.87
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table ctstats hidden,Cai 'CYPHER' WatsonCYPHER,12-17,-5,72.9,75.0%,0.85
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table ctstats hidden,Tim 'nawwk' Jonassonnawwk,12-12,0,55.4,70.0%,0.84
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table tstats hidden,Nemanja 'nexa' Isakovićnexa,25-13,+12,83.2,85.2%,1.60
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table tstats hidden,Joakim 'jkaem' Myrbostadjkaem,19-17,+2,80.7,85.2%,1.37
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table tstats hidden,Luca 'pr1metapz' Voigtpr1metapz,22-15,+7,83.1,77.8%,1.33
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table tstats hidden,Tim 'nawwk' Jonassonnawwk,21-16,+5,75.4,70.4%,1.30
https://www.hltv.org/matches/2379629/9ine-vs-bcgame-cct-season-2-europe-series-19-closed-qualifier,BC.Game,table tstats hidden,Cai 'CYPHER' WatsonCYPHER,15-17,-2,68.0,70.4%,1.11
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table totalstats,HaoWen 'somebody' Xusomebody,46-31,+15,107.5,89.1%,1.56
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table totalstats,Junhao 'ChildKing' PengChildKing,39-29,+10,95.6,82.6%,1.42
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table totalstats,Yihang 'L1haNg' LiL1haNg,41-31,+10,87.0,80.4%,1.33
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table totalstats,Andrew 'kaze' Khongkaze,25-21,+4,56.5,97.8%,1.14
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table totalstats,YuLun 'Summer' CaiSummer,24-28,-4,63.4,78.3%,1.03
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table ctstats hidden,Junhao 'ChildKing' PengChildKing,21-19,+2,99.5,75.0%,1.26
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table ctstats hidden,HaoWen 'somebody' Xusomebody,19-20,-1,86.4,87.5%,1.09
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table ctstats hidden,Andrew 'kaze' Khongkaze,15-15,0,67.4,95.8%,1.05
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table ctstats hidden,Yihang 'L1haNg' LiL1haNg,20-21,-1,81.9,75.0%,0.96
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table ctstats hidden,YuLun 'Summer' CaiSummer,11-19,-8,64.5,70.8%,0.69
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table tstats hidden,HaoWen 'somebody' Xusomebody,27-11,+16,130.5,90.9%,2.08
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table tstats hidden,Yihang 'L1haNg' LiL1haNg,21-10,+11,92.5,86.4%,1.73
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table tstats hidden,Junhao 'ChildKing' PengChildKing,18-10,+8,91.3,90.9%,1.60
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table tstats hidden,YuLun 'Summer' CaiSummer,13-9,+4,62.2,86.4%,1.40
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,Rare Atom,table tstats hidden,Andrew 'kaze' Khongkaze,10-6,+4,44.6,100.0%,1.24
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table totalstats,Chuanding 'gLong' HougLong,37-30,+7,73.0,73.9%,1.07
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table totalstats,Zihao 'Mr.3' ZhaoMr.3,24-34,-10,65.3,65.2%,0.92
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table totalstats,Zixuan 'Yoga' LiangYoga,27-36,-9,64.3,63.0%,0.84
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table totalstats,Yuanjie 'radish' Huradish,24-37,-13,71.3,69.6%,0.82
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table totalstats,Jianxin 'Mistake' GuoMistake,27-39,-12,62.9,60.9%,0.76
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table ctstats hidden,Zixuan 'Yoga' LiangYoga,12-17,-5,60.7,50.0%,0.58
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table ctstats hidden,Yuanjie 'radish' Huradish,10-18,-8,67.8,59.1%,0.57
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table ctstats hidden,Chuanding 'gLong' HougLong,9-17,-8,43.5,50.0%,0.39
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table ctstats hidden,Jianxin 'Mistake' GuoMistake,9-19,-10,51.0,40.9%,0.38
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table ctstats hidden,Zihao 'Mr.3' ZhaoMr.3,5-18,-13,43.0,45.5%,0.35
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table tstats hidden,Chuanding 'gLong' HougLong,28-13,+15,100.0,95.8%,1.69
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table tstats hidden,Zihao 'Mr.3' ZhaoMr.3,19-16,+3,85.7,83.3%,1.44
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table tstats hidden,Jianxin 'Mistake' GuoMistake,18-20,-2,73.8,79.2%,1.10
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table tstats hidden,Zixuan 'Yoga' LiangYoga,15-19,-4,67.5,75.0%,1.07
https://www.hltv.org/matches/2379772/rare-atom-vs-tbeast-mesa-asian-masters-2025-china-closed-qualifier,T.Beast,table tstats hidden,Yuanjie 'radish' Huradish,14-19,-5,74.5,79.2%,1.05
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table totalstats,Munkhsaikhan 'Zesta' ErdenebaatarZesta,48-40,+8,81.3,76.7%,1.20
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table totalstats,Temuulen 'MiQ' ByambadalaiMiQ,46-43,+3,83.8,61.7%,1.17
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table totalstats,Otgonlhagva 'AccuracyTG' BatjargalAccuracyTG,46-43,+3,77.9,73.3%,1.09
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table totalstats,Gan-Erdene 'dobu' Batbolddobu,36-43,-7,68.1,68.3%,0.93
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table totalstats,Bat-Enkh 'kabal' Batbayarkabal,34-44,-10,68.4,60.0%,0.80
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table ctstats hidden,Munkhsaikhan 'Zesta' ErdenebaatarZesta,21-19,+2,79.4,64.0%,0.92
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table ctstats hidden,Otgonlhagva 'AccuracyTG' BatjargalAccuracyTG,17-19,-2,67.4,64.0%,0.86
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table ctstats hidden,Gan-Erdene 'dobu' Batbolddobu,13-19,-6,67.6,64.0%,0.75
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table ctstats hidden,Bat-Enkh 'kabal' Batbayarkabal,14-19,-5,67.3,64.0%,0.63
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table ctstats hidden,Temuulen 'MiQ' ByambadalaiMiQ,8-22,-14,53.0,40.0%,0.40
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table tstats hidden,Temuulen 'MiQ' ByambadalaiMiQ,38-21,+17,105.9,77.1%,1.71
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table tstats hidden,Munkhsaikhan 'Zesta' ErdenebaatarZesta,27-21,+6,82.8,85.7%,1.39
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table tstats hidden,Otgonlhagva 'AccuracyTG' BatjargalAccuracyTG,29-24,+5,85.4,80.0%,1.25
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table tstats hidden,Gan-Erdene 'dobu' Batbolddobu,23-24,-1,68.4,71.4%,1.06
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,ATOX,table tstats hidden,Bat-Enkh 'kabal' Batbayarkabal,20-25,-5,69.3,57.1%,0.92
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table totalstats,Anatoliy 'youka' Aprosimovyouka,52-37,+15,76.4,80.0%,1.26
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table totalstats,Aidos 'kade0' Khairzhankade0,48-37,+11,86.7,75.0%,1.22
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table totalstats,Dmitry 'mizu' Kondratevmizu,40-46,-6,80.3,60.0%,0.97
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table totalstats,Daniil 'Re1GN' ChekaninRe1GN,38-50,-12,79.9,75.0%,0.95
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table totalstats,Mark 'lampada' Ivanovlampada,34-41,-7,72.1,68.3%,0.93
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table ctstats hidden,Anatoliy 'youka' Aprosimovyouka,30-27,+3,80.1,77.1%,1.08
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table ctstats hidden,Aidos 'kade0' Khairzhankade0,27-23,+4,83.6,68.6%,1.03
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table ctstats hidden,Daniil 'Re1GN' ChekaninRe1GN,21-31,-10,75.9,74.3%,0.78
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table ctstats hidden,Dmitry 'mizu' Kondratevmizu,21-29,-8,76.1,57.1%,0.78
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table ctstats hidden,Mark 'lampada' Ivanovlampada,15-28,-13,64.7,60.0%,0.61
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table tstats hidden,Anatoliy 'youka' Aprosimovyouka,22-10,+12,71.2,84.0%,1.50
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table tstats hidden,Aidos 'kade0' Khairzhankade0,21-14,+7,90.9,84.0%,1.49
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table tstats hidden,Mark 'lampada' Ivanovlampada,19-13,+6,82.4,80.0%,1.37
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table tstats hidden,Dmitry 'mizu' Kondratevmizu,19-17,+2,86.2,64.0%,1.25
https://www.hltv.org/matches/2379759/atox-vs-hotu-mesa-asian-masters-2025-asia-closed-qualifier,HOTU,table tstats hidden,Daniil 'Re1GN' ChekaninRe1GN,17-19,-2,85.5,76.0%,1.20
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table totalstats,Niclas 'PlesseN' PlessenPlesseN,23-29,-6,72.5,67.6%,0.82
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table totalstats,Arvid 'avid' Åbergavid,20-23,-3,64.9,61.8%,0.77
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table totalstats,Markus 'upE' JohanssonupE,18-30,-12,51.1,58.8%,0.68
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table totalstats,Simon 'twist' Eliassontwist,16-30,-14,67.7,64.7%,0.66
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table totalstats,Sean 'eraa' Knutssoneraa,19-28,-9,54.4,58.8%,0.62
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table ctstats hidden,Niclas 'PlesseN' PlessenPlesseN,15-16,-1,81.8,70.0%,0.92
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table ctstats hidden,Arvid 'avid' Åbergavid,11-12,-1,66.1,70.0%,0.75
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table ctstats hidden,Sean 'eraa' Knutssoneraa,14-16,-2,61.0,60.0%,0.73
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table ctstats hidden,Simon 'twist' Eliassontwist,10-16,-6,65.8,60.0%,0.56
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table ctstats hidden,Markus 'upE' JohanssonupE,7-18,-11,37.4,50.0%,0.43
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table tstats hidden,Markus 'upE' JohanssonupE,11-12,-1,70.6,71.4%,1.05
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table tstats hidden,Simon 'twist' Eliassontwist,6-14,-8,70.5,71.4%,0.80
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table tstats hidden,Arvid 'avid' Åbergavid,9-11,-2,63.3,50.0%,0.80
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table tstats hidden,Niclas 'PlesseN' PlessenPlesseN,8-13,-5,59.3,64.3%,0.66
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Alliance,table tstats hidden,Sean 'eraa' Knutssoneraa,5-12,-7,44.8,57.1%,0.46
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table totalstats,Ilya 'Perfecto' ZalutskiyPerfecto,32-14,+18,88.9,91.2%,1.65
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table totalstats,Artem 'ArtFr0st' KharitonovArtFr0st,31-19,+12,99.2,79.4%,1.60
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table totalstats,Daniil 'alpha' Deminalpha,24-18,+6,82.4,82.4%,1.32
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table totalstats,Mareks 'YEKINDAR' GaļinskisYEKINDAR,26-23,+3,92.0,73.5%,1.25
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table totalstats,Vladislav 'nafany' Gorshkovnafany,26-22,+4,67.7,70.6%,1.06
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table ctstats hidden,Daniil 'alpha' Deminalpha,14-7,+7,89.9,92.9%,1.65
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table ctstats hidden,Mareks 'YEKINDAR' GaļinskisYEKINDAR,12-9,+3,99.2,85.7%,1.50
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table ctstats hidden,Artem 'ArtFr0st' KharitonovArtFr0st,13-9,+4,117.9,71.4%,1.44
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table ctstats hidden,Ilya 'Perfecto' ZalutskiyPerfecto,13-6,+7,69.1,92.9%,1.38
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table ctstats hidden,Vladislav 'nafany' Gorshkovnafany,9-8,+1,66.9,64.3%,0.97
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table tstats hidden,Ilya 'Perfecto' ZalutskiyPerfecto,19-8,+11,102.7,90.0%,1.84
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table tstats hidden,Artem 'ArtFr0st' KharitonovArtFr0st,18-10,+8,86.2,85.0%,1.71
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table tstats hidden,Vladislav 'nafany' Gorshkovnafany,17-14,+3,68.3,75.0%,1.12
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table tstats hidden,Daniil 'alpha' Deminalpha,10-11,-1,77.1,75.0%,1.09
https://www.hltv.org/matches/2379737/alliance-vs-roler-coaster-pgl-bucharest-2025-europe-open-qualifier-4,Roler Coaster,table tstats hidden,Mareks 'YEKINDAR' GaļinskisYEKINDAR,14-14,0,86.9,65.0%,1.07
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table totalstats,Pavel 'z1Nny' Prokopievz1Nny,37-23,+14,110.2,94.6%,1.67
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table totalstats,Philipp 'tex1y' Moskvitintex1y,34-19,+15,89.6,86.5%,1.48
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table totalstats,Semyon 'kinqie' Lisitsynkinqie,27-21,+6,72.9,73.0%,1.25
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table totalstats,Aleksandr 'KIRO' SherovKIRO,19-20,-1,66.3,73.0%,1.06
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table totalstats,Ilya 'executor' Weberexecutor,17-17,0,54.0,78.4%,1.01
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table ctstats hidden,Philipp 'tex1y' Moskvitintex1y,16-5,+11,123.2,100.0%,1.89
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table ctstats hidden,Semyon 'kinqie' Lisitsynkinqie,15-7,+8,113.9,76.9%,1.80
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table ctstats hidden,Aleksandr 'KIRO' SherovKIRO,11-5,+6,95.2,92.3%,1.61
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table ctstats hidden,Pavel 'z1Nny' Prokopievz1Nny,11-6,+5,70.1,84.6%,1.35
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table ctstats hidden,Ilya 'executor' Weberexecutor,5-4,+1,59.3,84.6%,1.15
https://www.hltv.org/matches/2379628/rush-b-vs-esc-cct-season-2-europe-series-19-closed-qualifier,RUSH B,table tstats hidden,Pavel 'z1Nny' Prokopievz1Nny,26-17,+9,131.9,100.0%,1.84
